AIRPORT_SEQ_ID,AIRPORT,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,AIRPORT_STATE_NAME,
1088403,CAY,"Cayenne, French Guiana",French Guiana,,
1088404,CAY,"Cayenne, French Guiana",French Guiana,,
1088405,CAY,"Cayenne, French Guiana",French Guiana,,
1088501,CAZ,"Cobar, Australia",Australia,,
1088502,CAZ,"Cobar, Australia",Australia,,
1088601,CBA,"Corner Bay, AK",United States,Alaska,
1088701,CBB,"Cochabamba, Bolivia",Bolivia,,
1088702,CBB,"Cochabamba, Bolivia",Bolivia,,
1088703,CBB,"Cochabamba, Bolivia",Bolivia,,
1088704,CBB,"Cochabamba, Bolivia",Bolivia,,
1088705,CBB,"Cochabamba, Bolivia",Bolivia,,
1088706,CBB,"Cochabamba, Bolivia",Bolivia,,
1088707,CBB,"Cochabamba, Bolivia",Bolivia,,
1088708,CBB,"Cochabamba, Bolivia",Bolivia,,
1088801,CBE,"Cumberland, MD",United States,Maryland,
1088802,CBE,"Cumberland, MD",United States,Maryland,
1088803,CBE,"Cumberland, MD",United States,Maryland,
1088901,CBF,"Council Bluffs, IA",United States,Iowa,
1088902,CBF,"Council Bluffs, IA",United States,Iowa,
1089001,CBG,"Cambridge, United Kingdom",United Kingdom,,
1089002,CBG,"Cambridge, United Kingdom",United Kingdom,,
1089101,CBH,"Colomb-Bechar, Algeria",Algeria,,
1089201,CBK,"Colby, KS",United States,Kansas,
1089301,CBL,"Ciudad Bolivar, Venezuela",Venezuela,,
1089302,CBL,"Ciudad Bolivar, Venezuela",Venezuela,,
1089401,CBM,"Columbus, MS",United States,Mississippi,
1089402,CBM,"Columbus, MS",United States,Mississippi,
1089501,CBO,"Cotabato, Philippines",Philippines,,
1089502,CBO,"Cotabato, Philippines",Philippines,,
1089601,CBQ,"Calabar, Nigeria",Nigeria,,
1089602,CBQ,"Calabar, Nigeria",Nigeria,,
1089603,CBQ,"Calabar, Nigeria",Nigeria,,
1089604,CBQ,"Calabar, Nigeria",Nigeria,,
1089605,CBQ,"Calabar, Nigeria",Nigeria,,
1089701,CBR,"Canberra, Australia",Australia,,
1089702,CBR,"Canberra, Australia",Australia,,
1089801,CBV,"Coban, Guatemala",Guatemala,,
1089802,CBV,"Coban, Guatemala",Guatemala,,
1089803,CBV,"Coban, Guatemala",Guatemala,,
1089804,CBV,"Coban, Guatemala",Guatemala,,
1089805,CBV,"Coban, Guatemala",Guatemala,,
1089901,CBY,"Canobie, Australia",Australia,,
1090001,CCC,"Cayo Coco, Cuba",Cuba,,
1090002,CCC,"Cayo Coco, Cuba",Cuba,,
1090003,CCC,"Cayo Coco, Cuba",Cuba,,
1090004,CCC,"Cayo Coco, Cuba",Cuba,,
1090005,CCC,"Cayo Coco, Cuba",Cuba,,
1090006,CCC,"Cayo Coco, Cuba",Cuba,,
1090201,CCF,"Carcassonne, France",France,,
1090202,CCF,"Carcassonne, France",France,,
1090203,CCF,"Carcassonne, France",France,,
1090204,CCF,"Carcassonne, France",France,,
1090205,CCF,"Carcassonne, France",France,,
1090301,CCH,"Chile Chico, Chile",Chile,,
1090302,CCH,"Chile Chico, Chile",Chile,,
1090401,CCI,"Concordia, Brazil",Brazil,,
1090402,CCI,"Concordia, Brazil",Brazil,,
1090403,CCI,"Concordia, Brazil",Brazil,,
1090404,CCI,"Concordia, Brazil",Brazil,,
1090405,CCI,"Concordia, Brazil",Brazil,,
1090406,CCI,"Concordia, Brazil",Brazil,,
1090501,CCJ,"Calicut, India",India,,
1090502,CCJ,"Calicut, India",India,,
1090503,CCJ,"Calicut, India",India,,
1090504,CCJ,"Calicut, India",India,,
1090505,CCJ,"Calicut, India",India,,
1090506,CCJ,"Calicut, India",India,,
1090601,CCK,"West Island, Cocos (Keeling) Islands",Cocos (Keeling) Islands,,
1090602,CCK,"West Island, Cocos (Keeling) Islands",Cocos (Keeling) Islands,,
1090603,CCK,"West Island, Cocos (Keeling) Islands",Cocos (Keeling) Islands,,
1090604,CCK,"West Island, Cocos (Keeling) Islands",Cocos (Keeling) Islands,,
1090605,CCK,"West Island, Cocos (Keeling) Islands",Cocos (Keeling) Islands,,
1090701,CCM,"Crisciuma, Brazil",Brazil,,
1090801,CCN,"Chakhcharan, Afghanistan",Afghanistan,,
1090802,CCN,"Chakhcharan, Afghanistan",Afghanistan,,
1090803,CCN,"Chakhcharan, Afghanistan",Afghanistan,,
1090804,CCN,"Chakhcharan, Afghanistan",Afghanistan,,
1090805,CCN,"Chakhcharan, Afghanistan",Afghanistan,,
1090806,CCN,"Chakhcharan, Afghanistan",Afghanistan,,
1090807,CCN,"Chakhcharan, Afghanistan",Afghanistan,,
1090901,CCP,"Concepcion, Chile",Chile,,
1090902,CCP,"Concepcion, Chile",Chile,,
1090903,CCP,"Concepcion, Chile",Chile,,
1090904,CCP,"Concepcion, Chile",Chile,,
1090905,CCP,"Concepcion, Chile",Chile,,
1091001,CCR,"Concord, CA",United States,California,
1091002,CCR,"Concord, CA",United States,California,
1091003,CCR,"Concord, CA",United States,California,
1091101,CCS,"Caracas, Venezuela",Venezuela,,
1091102,CCS,"Caracas, Venezuela",Venezuela,,
1091103,CCS,"Caracas, Venezuela",Venezuela,,
1091104,CCS,"Caracas, Venezuela",Venezuela,,
1091105,CCS,"Caracas, Venezuela",Venezuela,,
1091106,CCS,"Caracas, Venezuela",Venezuela,,
1091201,CCU,"Calcutta, India",India,,
1091202,CCU,"Calcutta, India",India,,
1091203,CCU,"Kolkata, India",India,,
1091204,CCU,"Kolkata, India",India,,
1091205,CCU,"Kolkata, India",India,,
1091206,CCU,"Kolkata, India",India,,
1091207,CCU,"Kolkata, India",India,,
1091208,CCU,"Kolkata, India",India,,
1091401,CCX,"Caceres, Brazil",Brazil,,
1091402,CCX,"Caceres, Brazil",Brazil,,
1091501,CCY,"Charles City, IA",United States,Iowa,
1091502,CCY,"Charles City, IA",United States,Iowa,
1091503,CCY,"Charles City, IA",United States,Iowa,
1091504,CCY,"Charles City, IA",United States,Iowa,
1091601,CCZ,"Chub Cay, The Bahamas",The Bahamas,,
1091602,CCZ,"Chub Cay, The Bahamas",The Bahamas,,
1091603,CCZ,"Chub Cay, The Bahamas",The Bahamas,,
1091701,CDB,"Cold Bay, AK",United States,Alaska,
1091702,CDB,"Cold Bay, AK",United States,Alaska,
1091703,CDB,"Cold Bay, AK",United States,Alaska,
1091704,CDB,"Cold Bay, AK",United States,Alaska,
1091705,CDB,"Cold Bay, AK",United States,Alaska,
1091706,CDB,"Cold Bay, AK",United States,Alaska,
1091801,CDC,"Cedar City, UT",United States,Utah,
1091802,CDC,"Cedar City, UT",United States,Utah,
1091901,CDF,"Cortina d'Ampezzo, Italy",Italy,,
1091902,CDF,"Cortina d'Ampezzo, Italy",Italy,,
1091903,CDF,"Cortina d'Ampezzo, Italy",Italy,,
1091904,CDF,"Cortina d'Ampezzo, Italy",Italy,,
1091905,CDF,"Cortina d'Ampezzo, Italy",Italy,,
1092001,CDG,"Paris, France",France,,
1092002,CDG,"Paris, France",France,,
1092003,CDG,"Paris, France",France,,
1092004,CDG,"Paris, France",France,,
1092005,CDG,"Paris, France",France,,
1092101,CDH,"Camden, AR",United States,Arkansas,
1092102,CDH,"Camden, AR",United States,Arkansas,
1092201,CDJ,"Conceicao Do Araguaia, Brazil",Brazil,,
1092202,CDJ,"Conceicao Do Araguaia, Brazil",Brazil,,
1092203,CDJ,"Conceicao Do Araguaia, Brazil",Brazil,,
1092301,CDL,"Candle, AK",United States,Alaska,
1092302,CDL,"Candle, AK",United States,Alaska,
1092401,CDN,"Camden, SC",United States,South Carolina,
1092402,CDN,"Camden, SC",United States,South Carolina,
1092501,CDR,"Chadron, NE",United States,Nebraska,
1092502,CDR,"Chadron, NE",United States,Nebraska,
1092601,CDV,"Cordova, AK",United States,Alaska,
1092602,CDV,"Cordova, AK",United States,Alaska,
1092603,CDV,"Cordova, AK",United States,Alaska,
1092701,CDW,"Caldwell, NJ",United States,New Jersey,
1092702,CDW,"Caldwell, NJ",United States,New Jersey,
1092801,CEA,"Wichita, KS",United States,Kansas,
1092802,CEA,"Wichita, KS",United States,Kansas,
1092901,CEB,"Lapu-Lapu City, Philippines",Philippines,,
1093001,CEC,"Crescent City, CA",United States,California,
1093002,CEC,"Crescent City, CA",United States,California,
1093101,CED,"Ceduna, Australia",Australia,,
1093102,CED,"Ceduna, Australia",Australia,,
1093301,CEF,"Chicopee Falls, MA",United States,Massachusetts,
1093302,CEF,"Chicopee Falls, MA",United States,Massachusetts,
1093401,CEG,"Chester, United Kingdom",United Kingdom,,
1093402,CEG,"Chester, United Kingdom",United Kingdom,,
1093501,CEI,"Chiang Rai, Thailand",Thailand,,
1093502,CEI,"Chiang Rai, Thailand",Thailand,,
1093601,CEK,"Chelyabinsk, Russia",Russia,,
1093602,CEK,"Chelyabinsk, Russia",Russia,,
1093603,CEK,"Chelyabinsk, Russia",Russia,,
1093604,CEK,"Chelyabinsk, Russia",Russia,,
1093701,CEL,"Cape Eleuthera, The Bahamas",The Bahamas,,
1093702,CEL,"Cape Eleuthera, The Bahamas",The Bahamas,,
1093703,CEL,"Cape Eleuthera, The Bahamas",The Bahamas,,
1093704,CEL,"Cape Eleuthera, The Bahamas",The Bahamas,,
1093801,CEM,"Central, AK",United States,Alaska,
1093802,CEM,"Central, AK",United States,Alaska,
1093901,CEN,"Ciudad Obregon, Mexico",Mexico,,
1093902,CEN,"Ciudad Obregon, Mexico",Mexico,,
1094001,CEO,"Waco Kungo, Angola",Angola,,
1094002,CEO,"Waco Kungo, Angola",Angola,,
1094003,CEO,"Waco Kungo, Angola",Angola,,
1094004,CEO,"Waco Kungo, Angola",Angola,,
1094005,CEO,"Waco Kungo, Angola",Angola,,
1094101,CEP,"Concepcion, Bolivia",Bolivia,,
1094102,CEP,"Concepcion, Bolivia",Bolivia,,
1094103,CEP,"Concepcion, Bolivia",Bolivia,,
1094104,CEP,"Concepcion, Bolivia",Bolivia,,
1094105,CEP,"Concepcion, Bolivia",Bolivia,,
1094201,CEQ,"Cannes, France",France,,
1094202,CEQ,"Cannes, France",France,,
1094203,CEQ,"Cannes, France",France,,
1094204,CEQ,"Cannes, France",France,,
1094205,CEQ,"Cannes, France",France,,
1094206,CEQ,"Cannes, France",France,,
1094301,CER,"Cherbourg, France",France,,
1094302,CER,"Cherbourg, France",France,,
1094303,CER,"Cherbourg, France",France,,
1094304,CER,"Cherbourg, France",France,,
1094305,CER,"Cherbourg, France",France,,
1094306,CER,"Cherbourg, France",France,,
1094307,CER,"Cherbourg, France",France,,
1094401,CET,"Cholet, France",France,,
1094402,CET,"Cholet, France",France,,
1094403,CET,"Cholet, France",France,,
1094404,CET,"Cholet, France",France,,
1094405,CET,"Cholet, France",France,,
1094501,CEU,"Clemson, SC",United States,South Carolina,
1094502,CEU,"Clemson, SC",United States,South Carolina,
1094503,CEU,"Clemson, SC",United States,South Carolina,
1094504,CEU,"Clemson, SC",United States,South Carolina,
1094505,CEU,"Clemson, SC",United States,South Carolina,
1094601,CEV,"Connersville, IN",United States,Indiana,
1094602,CEV,"Connersville, IN",United States,Indiana,
1094603,CEV,"Connersville, IN",United States,Indiana,
1094701,CEW,"Crestview, FL",United States,Florida,
1094702,CEW,"Crestview, FL",United States,Florida,
1094801,CEX,"Chena Hot Springs, AK",United States,Alaska,
1094802,CEX,"Chena Hot Springs, AK",United States,Alaska,
1094901,CEY,"Murray, KY",United States,Kentucky,
1094902,CEY,"Murray, KY",United States,Kentucky,
1095001,CEZ,"Cortez, CO",United States,Colorado,
1095002,CEZ,"Cortez, CO",United States,Colorado,
1095101,CFA,"Coffee Point, AK",United States,Alaska,
1095201,CFB,"Cabo Frio, Brazil",Brazil,,
1095202,CFB,"Cabo Frio, Brazil",Brazil,,
1095203,CFB,"Cabo Frio, Brazil",Brazil,,
1095204,CFB,"Cabo Frio, Brazil",Brazil,,
1095205,CFB,"Cabo Frio, Brazil",Brazil,,
1095301,CFE,"Clermont-Ferrand, France",France,,
1095302,CFE,"Clermont-Ferrand, France",France,,
1095303,CFE,"Clermont-Ferrand, France",France,,
1095304,CFE,"Clermont-Ferrand, France",France,,
1095305,CFE,"Clermont-Ferrand, France",France,,
1095306,CFE,"Clermont-Ferrand, France",France,,
1095401,CFG,"Cienfuegos, Cuba",Cuba,,
1095402,CFG,"Cienfuegos, Cuba",Cuba,,
1095403,CFG,"Cienfuegos, Cuba",Cuba,,
1095404,CFG,"Cienfuegos, Cuba",Cuba,,
1095405,CFG,"Cienfuegos, Cuba",Cuba,,
1095501,CFQ,"Silver City, Canada",Canada,Yukon Territory,
1095601,CFR,"Caen, France",France,,
1095602,CFR,"Caen, France",France,,
1095603,CFR,"Caen, France",France,,
1095604,CFR,"Caen, France",France,,
1095605,CFR,"Caen, France",France,,
1095701,CFS,"Coffs Harbour, Australia",Australia,,
1095702,CFS,"Coffs Harbour, Australia",Australia,,
1095801,CFT,"Clifton, AZ",United States,Arizona,
1095802,CFT,"Clifton, AZ",United States,Arizona,
1095901,CFU,"Corfu, Greece",Greece,,
1095902,CFU,"Corfu, Greece",Greece,,
1095903,CFU,"Corfu, Greece",Greece,,
1095904,CFU,"Corfu, Greece",Greece,,
1095905,CFU,"Corfu, Greece",Greece,,
1096001,CFV,"Coffeyville, KS",United States,Kansas,
1096002,CFV,"Coffeyville, KS",United States,Kansas,
1096003,CFV,"Coffeyville, KS",United States,Kansas,
1096004,CFV,"Coffeyville, KS",United States,Kansas,
1096005,CFV,"Coffeyville, KS",United States,Kansas,
1096006,CFV,"Coffeyville, KS",United States,Kansas,
1096101,CGA,"Craig, AK",United States,Alaska,
1096201,CGB,"Cuiaba, Brazil",Brazil,,
1096202,CGB,"Cuiaba, Brazil",Brazil,,
1096203,CGB,"Cuiaba, Brazil",Brazil,,
1096204,CGB,"Cuiaba, Brazil",Brazil,,
1096301,CGC,"Cape Gloucester, Papua New Guinea",Papua New Guinea,,
1096302,CGC,"Cape Gloucester, Papua New Guinea",Papua New Guinea,,
1096401,CGE,"Cambridge, MD",United States,Maryland,
1096402,CGE,"Cambridge, MD",United States,Maryland,
1096403,CGE,"Cambridge, MD",United States,Maryland,
1096404,CGE,"Cambridge, MD",United States,Maryland,
1096405,CGE,"Cambridge, MD",United States,Maryland,
1096501,CGF,"Cleveland, OH",United States,Ohio,
1096502,CGF,"Cleveland, OH",United States,Ohio,
1096503,CGF,"Cleveland, OH",United States,Ohio,
1096601,CGH,"Sao Paulo, Brazil",Brazil,,
1096602,CGH,"Sao Paulo, Brazil",Brazil,,
1096701,CGI,"Cape Girardeau, MO",United States,Missouri,
1096702,CGI,"Cape Girardeau, MO",United States,Missouri,
1096801,CGK,"Jakarta, Indonesia",Indonesia,,
1096802,CGK,"Jakarta, Indonesia",Indonesia,,
1096901,CGM,"Camiguin, Philippines",Philippines,,
1096902,CGM,"Camiguin, Philippines",Philippines,,
1096903,CGM,"Camiguin, Philippines",Philippines,,
1096904,CGM,"Camiguin, Philippines",Philippines,,
1096905,CGM,"Camiguin, Philippines",Philippines,,
1097001,CGN,"Cologne, West Germany",West Germany,,
1097002,CGN,"Cologne, West Germany",West Germany,,
1097003,CGN,"Cologne, Germany",Germany,,
1097004,CGN,"Cologne, Germany",Germany,,
1097005,CGN,"Cologne, Germany",Germany,,
1097006,CGN,"Cologne, Germany",Germany,,
1097007,CGN,"Cologne, Germany",Germany,,
1097008,CGN,"Cologne, Germany",Germany,,
1097101,CGO,"Zhengzhou, China",China,,
1097102,CGO,"Zhengzhou, China",China,,
1097103,CGO,"Zhengzhou, China",China,,
1097104,CGO,"Zhengzhou, China",China,,
1097105,CGO,"Zhengzhou, China",China,,
1097201,CGP,"Chittagong, Bangladesh",Bangladesh,,
1097301,CGQ,"Changchun, China",China,,
1097401,CGR,"Campo Grande, Brazil",Brazil,,
1097402,CGR,"Campo Grande, Brazil",Brazil,,
1097403,CGR,"Campo Grande, Brazil",Brazil,,
1097404,CGR,"Campo Grande, Brazil",Brazil,,
1097405,CGR,"Campo Grande, Brazil",Brazil,,
1097406,CGR,"Campo Grande, Brazil",Brazil,,
1097501,CGS,"College Park, MD",United States,Maryland,
1097502,CGS,"College Park, MD",United States,Maryland,
1097601,CGU,"Ciudad Guayana, Venezuela",Venezuela,,
1097701,CGX,"Chicago, IL",United States,Illinois,
1097801,CGY,"Cagayan, Philippines",Philippines,,
1097802,CGY,"Cagayan, Philippines",Philippines,,
1097901,CGZ,"Casa Grande, AZ",United States,Arizona,
1097902,CGZ,"Casa Grande, AZ",United States,Arizona,
1098001,CHA,"Chattanooga, TN",United States,Tennessee,
1098002,CHA,"Chattanooga, TN",United States,Tennessee,
1098101,CHC,"Christchurch, New Zealand",New Zealand,,
1098102,CHC,"Christchurch, New Zealand",New Zealand,,
1098201,CHD,"Chandler, AZ",United States,Arizona,
1098202,CHD,"Chandler, AZ",United States,Arizona,
1098301,CHE,"Caherciveen, Ireland",Ireland,,
1098401,CHF,"Chinhae, South Korea",South Korea,,
1098402,CHF,"Chinhae, South Korea",South Korea,,
1098403,CHF,"Chinhae, South Korea",South Korea,,
1098404,CHF,"Chinhae, South Korea",South Korea,,
1098405,CHF,"Chinhae, South Korea",South Korea,,
1098501,CHG,"Chaoyang, China",China,,
1098502,CHG,"Chaoyang, China",China,,
1098503,CHG,"Chaoyang, China",China,,
1098504,CHG,"Chaoyang, China",China,,
1098505,CHG,"Chaoyang, China",China,,
1098601,CHI,"Chicago, IL",United States,Illinois,
1098701,QCG,"Challis, ID",United States,Idaho,
1098702,CHL,"Challis, ID",United States,Idaho,
1098703,CHL,"Challis, ID",United States,Idaho,
1098801,CHM,"Chimbote, Peru",Peru,,
1098802,CHM,"Chimbote, Peru",Peru,,
1098803,CHM,"Chimbote, Peru",Peru,,
1098804,CHM,"Chimbote, Peru",Peru,,
1098805,CHM,"Chimbote, Peru",Peru,,
1099001,CHO,"Charlottesville, VA",United States,Virginia,
1099002,CHO,"Charlottesville, VA",United States,Virginia,
1099003,CHO,"Charlottesville, VA",United States,Virginia,
1099004,CHO,"Charlottesville, VA",United States,Virginia,
1099005,CHO,"Charlottesville, VA",United States,Virginia,
1099101,CHP,"Circle Hot Springs, AK",United States,Alaska,
1099102,CHP,"Circle Hot Springs, AK",United States,Alaska,
1099103,CHP,"Circle Hot Springs, AK",United States,Alaska,
1099104,CHP,"Circle Hot Springs, AK",United States,Alaska,
1099201,CHQ,"Chania, Greece",Greece,,
1099202,CHQ,"Chania, Greece",Greece,,
1099203,CHQ,"Chania, Greece",Greece,,
1099301,CHR,"Chateauroux, France",France,,
1099401,CHS,"Charleston, SC",United States,South Carolina,
1099402,CHS,"Charleston, SC",United States,South Carolina,
1099501,CHT,"Chatham Islands, New Zealand",New Zealand,,
1099601,CHU,"Chuathbaluk, AK",United States,Alaska,
1099602,CHU,"Chuathbaluk, AK",United States,Alaska,
1099701,CHW,"Jiuquan, China",China,,
1099702,CHW,"Jiuquan, China",China,,
1099703,CHW,"Jiuquan, China",China,,
1099704,CHW,"Jiuquan, China",China,,
1099705,CHW,"Jiuquan, China",China,,
1099801,CHX,"Changuinola, Panama",Panama,,
1099901,CHZ,"Chiloquin, OR",United States,Oregon,
1099902,CHZ,"Chiloquin, OR",United States,Oregon,
1099903,CHZ,"Chiloquin, OR",United States,Oregon,
1099904,CHZ,"Chiloquin, OR",United States,Oregon,
1099905,CHZ,"Chiloquin, OR",United States,Oregon,
1100001,CIA,"Rome, Italy",Italy,,
1100002,CIA,"Rome, Italy",Italy,,
1100003,CIA,"Rome, Italy",Italy,,
1100101,CIB,"Avalon, CA",United States,California,
1100201,CIC,"Chico, CA",United States,California,
1100202,CIC,"Chico, CA",United States,California,
1100301,CID,"Cedar Rapids/Iowa City, IA",United States,Iowa,
1100302,CID,"Cedar Rapids/Iowa City, IA",United States,Iowa,
1100303,CID,"Cedar Rapids/Iowa City, IA",United States,Iowa,
1100401,CIG,"Craig, CO",United States,Colorado,
1100402,CIG,"Craig, CO",United States,Colorado,
1100501,CIH,"Changzhi, China",China,,
1100601,CIJ,"Cobija, Bolivia",Bolivia,,
1100602,CIJ,"Cobija, Bolivia",Bolivia,,
1100603,CIJ,"Cobija, Bolivia",Bolivia,,
1100604,CIJ,"Cobija, Bolivia",Bolivia,,
1100605,CIJ,"Cobija, Bolivia",Bolivia,,
1100606,CIJ,"Cobija, Bolivia",Bolivia,,
1100701,CIK,"Chalkyitsik, AK",United States,Alaska,
1100702,CIK,"Chalkyitsik, AK",United States,Alaska,
1100801,CIL,"Council, AK",United States,Alaska,
1100802,CIL,"Council, AK",United States,Alaska,
1100803,CIL,"Council, AK",United States,Alaska,
1100804,CIL,"Council, AK",United States,Alaska,
1100805,CIL,"Council, AK",United States,Alaska,
1100901,CIN,"Carroll, IA",United States,Iowa,
1100902,CIN,"Carroll, IA",United States,Iowa,
1100903,CIN,"Carroll, IA",United States,Iowa,
1100904,CIN,"Carroll, IA",United States,Iowa,
1100905,CIN,"Carroll, IA",United States,Iowa,
1101001,CIP,"Chipata, Zambia",Zambia,,
1101002,CIP,"Chipata, Zambia",Zambia,,
1101003,CIP,"Chipata, Zambia",Zambia,,
1101101,CIR,"Cairo, IL",United States,Illinois,
1101102,CIR,"Cairo, IL",United States,Illinois,
1101103,CIR,"Cairo, IL",United States,Illinois,
1101104,CIR,"Cairo, IL",United States,Illinois,
1101105,CIR,"Cairo, IL",United States,Illinois,
1101301,INR,"Sault Ste. Marie, MI",United States,Michigan,
1101302,CIU,"Sault Ste. Marie, MI",United States,Michigan,
1101303,CIU,"Sault Ste. Marie, MI",United States,Michigan,
1101401,CIV,"Chomley, AK",United States,Alaska,
1101501,CIW,"Canouan, Saint Vincent and the Grenadines",Saint Vincent and the Grenadines,,
1101502,CIW,"Canouan, Saint Vincent and the Grenadines",Saint Vincent and the Grenadines,,
1101601,CIX,"Chiclayo, Peru",Peru,,
1101602,CIX,"Chiclayo, Peru",Peru,,
1101701,CIY,"Comiso, Italy",Italy,,
1101702,CIY,"Comiso, Italy",Italy,,
1101801,CJA,"Cajamarca, Peru",Peru,,
1101802,CJA,"Cajamarca, Peru",Peru,,
1101901,CJB,"Coimbatore, India",India,,
1101902,CJB,"Coimbatore, India",India,,
1101903,CJB,"Coimbatore, India",India,,
1101904,CJB,"Coimbatore, India",India,,
1101905,CJB,"Coimbatore, India",India,,
1102001,CJC,"Calama, Chile",Chile,,
1102002,CJC,"Calama, Chile",Chile,,
1102003,CJC,"Calama, Chile",Chile,,
1102004,CJC,"Calama, Chile",Chile,,
1102005,CJC,"Calama, Chile",Chile,,
1102006,CJC,"Calama, Chile",Chile,,
1102007,CJC,"Calama, Chile",Chile,,
1102101,CJI,"Crafton Island, AK",United States,Alaska,
1102301,CJL,"Chitral, Pakistan",Pakistan,,
1102302,CJL,"Chitral, Pakistan",Pakistan,,
1102401,CJS,"Ciudad Juarez, Mexico",Mexico,,
1102402,CJS,"Ciudad Juarez, Mexico",Mexico,,
1102501,CJU,"Jeju, South Korea",South Korea,,
1102502,CJU,"Jeju, South Korea",South Korea,,
1102601,CJW,"Clay Center, KS",United States,Kansas,
1102701,CKB,"Clarksburg/Fairmont, WV",United States,West Virginia,
1102702,CKB,"Clarksburg/Fairmont, WV",United States,West Virginia,
1102703,CKB,"Clarksburg/Fairmont, WV",United States,West Virginia,
1102704,CKB,"Clarksburg/Fairmont, WV",United States,West Virginia,
1102705,CKB,"Clarksburg/Fairmont, WV",United States,West Virginia,
1102801,CKD,"Crooked Creek, AK",United States,Alaska,
1102802,CKD,"Crooked Creek, AK",United States,Alaska,
1102901,CKE,"Clear Lake, CA",United States,California,
1103001,CKG,"Chongqing, China",China,,
1103002,CKG,"Chongqing, China",China,,
1103003,CKG,"Chongqing, China",China,,
1103004,CKG,"Chongqing, China",China,,
1103005,CKG,"Chongqing, China",China,,
1103101,CKM,"Clarksdale, MS",United States,Mississippi,
1103201,CUN,"Cancun, Mexico",Mexico,,
1103301,CKS,"Carajas, Brazil",Brazil,,
1103302,CKS,"Carajas, Brazil",Brazil,,
1103401,CKU,"Cordova, AK",United States,Alaska,
1103402,CKU,"Cordova, AK",United States,Alaska,
1103403,CKU,"Cordova, AK",United States,Alaska,
1103404,CKU,"Cordova, AK",United States,Alaska,
1103405,CKU,"Cordova, AK",United States,Alaska,
1103501,CKV,"Clarksville, TN",United States,Tennessee,
1103502,CKV,"Clarksville, TN",United States,Tennessee,
1103601,CKX,"Chicken, AK",United States,Alaska,
1103602,CKX,"Chicken, AK",United States,Alaska,
1103603,CKX,"Chicken, AK",United States,Alaska,
1103604,CKX,"Chicken, AK",United States,Alaska,
1103605,CKX,"Chicken, AK",United States,Alaska,
1103701,CKY,"Conakry, Guinea",Guinea,,
1103702,CKY,"Conakry, Guinea",Guinea,,
1103801,CLA,"Comilla, Bangladesh",Bangladesh,,
1103802,CLA,"Comilla, Bangladesh",Bangladesh,,
1103803,CLA,"Comilla, Bangladesh",Bangladesh,,
1103804,CLA,"Comilla, Bangladesh",Bangladesh,,
1103805,CLA,"Comilla, Bangladesh",Bangladesh,,
1103806,CLA,"Comilla, Bangladesh",Bangladesh,,
1103901,CLB,"Castlebar, Ireland",Ireland,,
1104001,CLC,"Clear Lake City, TX",United States,Texas,
1104101,CLD,"Carlsbad, CA",United States,California,
1104102,CLD,"Carlsbad, CA",United States,California,
1104103,CLD,"Carlsbad, CA",United States,California,
1104201,CLE,"Cleveland, OH",United States,Ohio,
1104202,CLE,"Cleveland, OH",United States,Ohio,
1104203,CLE,"Cleveland, OH",United States,Ohio,
1104204,CLE,"Cleveland, OH",United States,Ohio,
1104205,CLE,"Cleveland, OH",United States,Ohio,
1104301,CLF,"Clear, AK",United States,Alaska,
1104401,CLG,"Coalinga, CA",United States,California,
1104402,CLG,"Coalinga, CA",United States,California,
1104501,CLH,"Coolah, Australia",Australia,,
1104502,CLH,"Coolah, Australia",Australia,,
1104601,CLI,"Clintonville, WI",United States,Wisconsin,
1104602,CLI,"Clintonville, WI",United States,Wisconsin,
1104603,CLI,"Clintonville, WI",United States,Wisconsin,
1104604,CLI,"Clintonville, WI",United States,Wisconsin,
1104605,CLI,"Clintonville, WI",United States,Wisconsin,
1104701,CLJ,"Cluj, Romania",Romania,,
1104702,CLJ,"Cluj-Napoca, Romania",Romania,,
1104703,CLJ,"Cluj-Napoca, Romania",Romania,,
1104704,CLJ,"Cluj-Napoca, Romania",Romania,,
1104705,CLJ,"Cluj-Napoca, Romania",Romania,,
1104706,CLJ,"Cluj-Napoca, Romania",Romania,,
1104707,CLJ,"Cluj-Napoca, Romania",Romania,,
1104801,CLK,"Clinton, OK",United States,Oklahoma,
1104802,CLK,"Clinton, OK",United States,Oklahoma,
1104901,CLL,"College Station/Bryan, TX",United States,Texas,
1104902,CLL,"College Station/Bryan, TX",United States,Texas,
1104903,CLL,"College Station/Bryan, TX",United States,Texas,
1105001,CLM,"Port Angeles, WA",United States,Washington,
1105002,CLM,"Port Angeles, WA",United States,Washington,
1105101,CLN,"Carolina, Brazil",Brazil,,
1105201,CLO,"Cali, Colombia",Colombia,,
1105202,CLO,"Cali, Colombia",Colombia,,
1105203,CLO,"Cali, Colombia",Colombia,,
1105301,CLP,"Clarks Point, AK",United States,Alaska,
1105302,CLP,"Clarks Point, AK",United States,Alaska,
1105401,CLQ,"Colima, Mexico",Mexico,,
1105501,CLR,"Calipatria, CA",United States,California,
1105502,CLR,"Calipatria, CA",United States,California,
1105601,CLS,"Chehalis, WA",United States,Washington,
1105602,CLS,"Chehalis, WA",United States,Washington,
1105603,CLS,"Chehalis, WA",United States,Washington,
1105701,CLT,"Charlotte, NC",United States,North Carolina,
1105702,CLT,"Charlotte, NC",United States,North Carolina,
